kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_desa_kelurahan
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090008,TEMBARAK,35.18.08,KERTOSONO,35.18.08.2008,TEMBARAK
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090009,PELEM,35.18.08,KERTOSONO,35.18.08.2009,PELEM
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090010,KUTOREJO,35.18.08,KERTOSONO,35.18.08.2010,KUTOREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090011,BANARAN,35.18.08,KERTOSONO,35.18.08.1011,BANARAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090012,LAMBANG KUNING,35.18.08,KERTOSONO,35.18.08.2012,LAMBANGKUNING
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090013,PANDAN TOYO,35.18.08,KERTOSONO,35.18.08.2013,PANDANTOYO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518090,KERTOSONO,3518090014,KUDU,35.18.08,KERTOSONO,35.18.08.2014,KUDU
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100001,LESTARI,35.18.09,PATIANROWO,35.18.09.2005,LESTARI
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100002,PISANG,35.18.09,PATIANROWO,35.18.09.2004,PISANG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100003,PECUK,35.18.09,PATIANROWO,35.18.09.2006,PECUK
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100004,NGROMBOT,35.18.09,PATIANROWO,35.18.09.2010,NGROMBOT
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100005,TIRTOBINANGUN,35.18.09,PATIANROWO,35.18.09.2011,TIRTOBINANGUN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100006,ROWOMARTO,35.18.09,PATIANROWO,35.18.09.2009,ROWOMARTO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100007,PAKUNCEN,35.18.09,PATIANROWO,35.18.09.2008,PAKUNCEN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100008,PATIANROWO,35.18.09,PATIANROWO,35.18.09.2007,PATIANROWO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100009,NGEPUNG,35.18.09,PATIANROWO,35.18.09.2003,NGEPUNG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100010,BABADAN,35.18.09,PATIANROWO,35.18.09.2002,BABADAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518100,PATIANROWO,3518100011,BUKUR,35.18.09,PATIANROWO,35.18.09.2001,BUKUR
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110001,SAMBIROTO,35.18.10,BARON,35.18.10.2001,SAMBIROTO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110002,GEBANG KEREP,35.18.10,BARON,35.18.10.2002,GEBANGKEREP
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110003,BARON,35.18.10,BARON,35.18.10.2003,BARON
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110004,WAUNG,35.18.10,BARON,35.18.10.2004,WAUNG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110005,KEMLOKOLEGI,35.18.10,BARON,35.18.10.2005,KEMLOKOLEGI
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110006,KEMADUH,35.18.10,BARON,35.18.10.2006,KEMADUH
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110007,GARU,35.18.10,BARON,35.18.10.2007,GARU
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110008,JEKEK,35.18.10,BARON,35.18.10.2008,JEKEK
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110009,JAMBI,35.18.10,BARON,35.18.10.2011,JAMBI
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110010,MABUNG,35.18.10,BARON,35.18.10.2010,MABUNG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518110,BARON,3518110011,KATERBAN,35.18.10,BARON,35.18.10.2009,KATERBAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060001,KEDUNG OMBO,35.18.11,TANJUNGANOM,35.18.11.2001,KEDUNGOMBO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060002,SUMBERKEPUH,35.18.11,TANJUNGANOM,35.18.11.2002,SUMBERKEPUH
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060004,KAMPUNGBARU,35.18.11,TANJUNGANOM,35.18.11.2010,KAMPUNGBARU
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060005,WATES,35.18.11,TANJUNGANOM,35.18.11.2003,WATES
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060006,MALANGSARI,35.18.11,TANJUNGANOM,35.18.11.2004,MALANGSARI
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060007,GETAS,35.18.11,TANJUNGANOM,35.18.11.2005,GETAS
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060008,SONOBEKEL,35.18.11,TANJUNGANOM,35.18.11.2006,SONOBEKEL
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060009,NGADIREJO,35.18.11,TANJUNGANOM,35.18.11.2007,NGADIREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060010,BANJAR ANYAR,35.18.11,TANJUNGANOM,35.18.11.2008,BANJARANYAR
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060012,SIDOHARJO,35.18.11,TANJUNGANOM,35.18.11.2009,SIDOHARJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060013,TANJUNG ANOM,35.18.11,TANJUNGANOM,35.18.11.1011,TANJUNGANOM
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060014,JOGOMERTO,35.18.11,TANJUNGANOM,35.18.11.2012,JOGOMERTO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060015,WARUJAYENG,35.18.11,TANJUNGANOM,35.18.11.1013,WARUJAYENG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060016,KEDUNGREJO,35.18.11,TANJUNGANOM,35.18.11.2014,KEDUNGREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060018,SAMBIREJO,35.18.11,TANJUNGANOM,35.18.11.2015,SAMBIREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518060,TANJUNGANOM,3518060019,DEMANGAN,35.18.11,TANJUNGANOM,35.18.11.2016,DEMANGAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130001,SUMENGKO,35.18.12,SUKOMORO,35.18.12.2001,SUMENGKO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130002,KAPAS,35.18.12,SUKOMORO,35.18.12.1002,KAPAS
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130003,BLITARAN,35.18.12,SUKOMORO,35.18.12.2003,BLITARAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130004,KEDUNG SOKO,35.18.12,SUKOMORO,35.18.12.2004,KEDUNGSOKO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130005,NGLUNDO,35.18.12,SUKOMORO,35.18.12.2005,NGLUDO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130006,BUNGUR,35.18.12,SUKOMORO,35.18.12.2006,BUNGUR
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130007,SUKOMORO,35.18.12,SUKOMORO,35.18.12.1007,SOKOMORO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130008,PEHSERUT,35.18.12,SUKOMORO,35.18.12.2008,PEHSERUT
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130009,NGRAMI,35.18.12,SUKOMORO,35.18.12.2009,NGRAMI
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130010,BAGOR WETAN,35.18.12,SUKOMORO,35.18.12.2010,BAGOR WETAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130011,PUTREN,35.18.12,SUKOMORO,35.18.12.2011,PUTREN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518130,SUKOMORO,3518130012,NGRENGKET,35.18.12,SUKOMORO,35.18.12.2012,NGRENGKET
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140001,JATIREJO,35.18.13,NGANJUK,35.18.13.1001,JATIREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140002,PLOSO,35.18.13,NGANJUK,35.18.13.1002,PLOSO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140003,KRAMAT,35.18.13,NGANJUK,35.18.13.1004,KRAMAT
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140004,PAYAMAN,35.18.13,NGANJUK,35.18.13.1003,PAYAMAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140005,KARTOHARJO,35.18.13,NGANJUK,35.18.13.1009,KARTOHARJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140006,CANGKRINGAN,35.18.13,NGANJUK,35.18.13.1010,CANGKRIMAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140007,BOGO,35.18.13,NGANJUK,35.18.13.1011,BOGO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140008,KAUMAN,35.18.13,NGANJUK,35.18.13.1008,KAUMAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140009,GANUNG KIDUL,35.18.13,NGANJUK,35.18.13.1005,GANUNG KIDUL
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140010,MANGUN DIKARAN,35.18.13,NGANJUK,35.18.13.1007,MANGUNDIKARAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140011,WERUNGOTOK,35.18.13,NGANJUK,35.18.13.1006,WERUNGOTOK
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140012,BEGADUNG,35.18.13,NGANJUK,35.18.13.1013,BEGADUNG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140013,RINGIN ANOM,35.18.13,NGANJUK,35.18.13.1012,RINGINANOM
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140014,KEDUNG DOWO,35.18.13,NGANJUK,35.18.13.2014,KEDUNGDOWO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518140,NGANJUK,3518140015,BALONG PACUL,35.18.13,NGANJUK,35.18.13.2015,BALONGPACUL
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150001,BALONGREJO,35.18.14,BAGOR,35.18.14.2001,BALONGREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150002,GIRIREJO,35.18.14,BAGOR,35.18.14.2002,GIRIREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150003,PESUDUKUH,35.18.14,BAGOR,35.18.14.2003,PESUDUKUH
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150004,SEKAR PUTIH,35.18.14,BAGOR,35.18.14.2004,SEKARPUTIH
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150005,BUDURAN,35.18.14,BAGOR,35.18.14.2005,BUDURAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150006,NGUMPUL,35.18.14,BAGOR,35.18.14.2006,NGUMPUL
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150007,BAGOR KULON,35.18.14,BAGOR,35.18.14.2007,BAGOR KULON
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150008,PETAK,35.18.14,BAGOR,35.18.14.2008,PETAK
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150009,PARON,35.18.14,BAGOR,35.18.14.2009,PARON
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150010,KARANG TENGAH,35.18.14,BAGOR,35.18.14.2010,KARANG TENGAH
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150011,SELOREJO,35.18.14,BAGOR,35.18.14.2011,SELOREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150012,GANDU,35.18.14,BAGOR,35.18.14.2012,GANDU
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150013,GUYANGAN,35.18.14,BAGOR,35.18.14.1014,GUYANGAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150014,KEDONDONG,35.18.14,BAGOR,35.18.14.1015,KEDONDONG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150015,SUGIH WARAS,35.18.14,BAGOR,35.18.14.2017,SUGIHWARAS
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150016,KUTOREJO,35.18.14,BAGOR,35.18.14.2016,KUTOREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150017,KEREP KIDUL,35.18.14,BAGOR,35.18.14.2013,KEREPKIDUL
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150018,GEMENGGENG,35.18.14,BAGOR,35.18.14.2018,GEMENGGENG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150019,KENDAL REJO,35.18.14,BAGOR,35.18.14.2019,KENDALREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150020,BANARAN KULON,35.18.14,BAGOR,35.18.14.2020,BANARAN KULON
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518150,BAGOR,3518150021,BANARAN WETAN,35.18.14,BAGOR,35.18.14.2021,BANARAN WETAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518160,WILANGAN,3518160001,SUDIMOROHARJO,35.18.15,WILANGAN,35.18.15.2001,SUDIMOROHARJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518160,WILANGAN,3518160002,NGADIPIRO,35.18.15,WILANGAN,35.18.15.2003,NGADIPIRO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518160,WILANGAN,3518160003,WILANGAN,35.18.15,WILANGAN,35.18.15.2002,WILANGAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518160,WILANGAN,3518160004,MANCON,35.18.15,WILANGAN,35.18.15.2004,MANCON
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518160,WILANGAN,3518160005,NGUDIKAN,35.18.15,WILANGAN,35.18.15.2005,NGUDIKAN
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518160,WILANGAN,3518160006,SUKOHARJO,35.18.15,WILANGAN,35.18.15.2006,SOKOHARJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170012,REJOSO,35.18.16,REJOSO,35.18.16.2008,REJOSO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170013,TALANG,35.18.16,REJOSO,35.18.16.2015,TALANG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170001,SIDOKARE,35.18.16,REJOSO,35.18.16.2005,SIDOKARE
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170002,SUKOREJO,35.18.16,REJOSO,35.18.16.2004,SUKOREJO
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170003,MUNGKUNG,35.18.16,REJOSO,35.18.16.2002,MUNGKUNG
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170004,GEMPOL,35.18.16,REJOSO,35.18.16.2001,GEMPOL
35,JAWA TIMUR,3518,KABUPATEN NGANJUK,3518170,REJOSO,3518170005,PUH KEREP,35.18.16,REJOSO,35.18.16.2012,PUHKEREP
